FileName	Sample Name
WTCHG_456193_207119	S433
WTCHG_456193_208107	S348
WTCHG_456193_209190	S23
WTCHG_456193_210178	S234
WTCHG_456193_211166	S388
WTCHG_456193_212154	S393
WTCHG_456193_213142	S35
WTCHG_456193_214130	S349
WTCHG_456193_215118	S461
WTCHG_456193_216106	FG125M
WTCHG_456193_217189	S10
WTCHG_456193_218177	FG127
WTCHG_456193_219165	S476
WTCHG_456193_220153	S482
WTCHG_456193_221141	S419
WTCHG_456193_223117	FG14M
WTCHG_456193_224105	S286
WTCHG_456193_225188	S28
WTCHG_456193_226176	S312
WTCHG_456193_227164	S65
WTCHG_456193_228152	S353
WTCHG_456193_229140	S478
WTCHG_456193_230128	S260
WTCHG_456193_231116	S407
WTCHG_456193_232104	S204
WTCHG_456193_233187	S282
WTCHG_456193_234175	S87
WTCHG_456193_235163	FG109
WTCHG_456193_236151	S496
WTCHG_456193_237139	S314
WTCHG_456193_238127	FG46F
WTCHG_456193_239115	S123
WTCHG_456193_240103	S155
WTCHG_456193_241186	S444
WTCHG_456193_242174	S142
WTCHG_456193_243162	S311
WTCHG_456193_244150	S96
WTCHG_456193_245138	S24
WTCHG_456193_246126	S158
WTCHG_456193_247114	FG16M
WTCHG_456193_248102	FG90
WTCHG_456193_249185	S463
WTCHG_456193_250173	S454
WTCHG_456193_257196	S22
WTCHG_456193_258184	S249
WTCHG_456193_259172	S128
WTCHG_456193_260160	S307
WTCHG_456193_261148	FG64M
WTCHG_456193_262136	S134
WTCHG_456193_263124	S298
WTCHG_456193_264112	S487
WTCHG_456193_265195	S85
WTCHG_456193_266183	S78
WTCHG_456193_267171	FG110M
WTCHG_456193_268159	S144
WTCHG_456193_269147	S220
WTCHG_456193_270135	S329
WTCHG_456193_271123	S469
WTCHG_456193_272111	FG120M
WTCHG_456193_273194	S455
WTCHG_456193_274182	S32
WTCHG_456193_275170	S361
WTCHG_456193_276158	S4
WTCHG_456193_277146	S275
WTCHG_456193_278134	S241
WTCHG_456193_279122	S330
WTCHG_456193_280110	FG126
WTCHG_456193_281193	FG14R
WTCHG_456193_282181	S283
WTCHG_456193_283169	S396
WTCHG_456193_284157	S447
WTCHG_456193_285145	S344
WTCHG_456193_286133	FG98
WTCHG_456193_287121	S475
WTCHG_456193_288109	S392
WTCHG_456193_289192	S170
WTCHG_456193_290180	S183
WTCHG_456193_291168	S450
WTCHG_456193_292156	S252
WTCHG_456193_293144	S91
WTCHG_456193_294132	S232
WTCHG_456193_295120	S493
WTCHG_456193_296108	S53
WTCHG_456194_201191	S201
WTCHG_456194_202179	S410
WTCHG_456194_203167	S356
WTCHG_456194_204155	S57
WTCHG_456194_205143	FG114
WTCHG_456194_206131	S48
WTCHG_456194_207119	S433
WTCHG_456194_208107	S348
WTCHG_456194_209190	S23
WTCHG_456194_210178	S234
WTCHG_456194_211166	S388
WTCHG_456194_212154	S393
WTCHG_456194_213142	S35
WTCHG_456194_214130	S349
WTCHG_456194_215118	S461
WTCHG_456194_216106	FG125M
WTCHG_456194_217189	S10
WTCHG_456194_218177	FG127
WTCHG_456194_219165	S476
WTCHG_456194_220153	S482
WTCHG_456194_221141	S419
WTCHG_456194_223117	FG14M
WTCHG_456194_224105	S286
WTCHG_456194_225188	S28
WTCHG_456194_226176	S312
WTCHG_456194_227164	S65
WTCHG_456194_228152	S353
WTCHG_456194_229140	S478
WTCHG_456194_230128	S260
WTCHG_456194_231116	S407
WTCHG_456194_232104	S204
WTCHG_456194_233187	S282
WTCHG_456194_234175	S87
WTCHG_456194_235163	FG109
WTCHG_456194_236151	S496
WTCHG_456194_237139	S314
WTCHG_456194_238127	FG46F
WTCHG_456194_239115	S123
WTCHG_456194_240103	S155
WTCHG_456194_241186	S444
WTCHG_456194_242174	S142
WTCHG_456194_243162	S311
WTCHG_456194_244150	S96
WTCHG_456194_245138	S24
WTCHG_456194_246126	S158
WTCHG_456194_247114	FG16M
WTCHG_456194_248102	FG90
WTCHG_456194_249185	S463
WTCHG_456194_250173	S454
WTCHG_456194_257196	S22
WTCHG_456194_258184	S249
WTCHG_456194_259172	S128
WTCHG_456194_260160	S307
WTCHG_456194_261148	FG64M
WTCHG_456194_262136	S134
WTCHG_456194_263124	S298
WTCHG_456194_264112	S487
WTCHG_456194_265195	S85
WTCHG_456194_266183	S78
WTCHG_456194_267171	FG110M
WTCHG_456194_268159	S144
WTCHG_456194_269147	S220
WTCHG_456194_270135	S329
WTCHG_456194_271123	S469
WTCHG_456194_272111	FG120M
WTCHG_456194_273194	S455
WTCHG_456194_274182	S32
WTCHG_456194_275170	S361
WTCHG_456194_276158	S4
WTCHG_456194_277146	S275
WTCHG_456194_278134	S241
WTCHG_456194_279122	S330
WTCHG_456194_280110	FG126
WTCHG_456194_281193	FG14R
WTCHG_456194_282181	S283
WTCHG_456194_283169	S396
WTCHG_456194_284157	S447
WTCHG_456194_285145	S344
WTCHG_456194_286133	FG98
WTCHG_456194_287121	S475
WTCHG_456194_288109	S392
WTCHG_456194_289192	S170
WTCHG_456194_290180	S183
WTCHG_456194_291168	S450
WTCHG_456194_292156	S252
WTCHG_456194_293144	S91
WTCHG_456194_294132	S232
WTCHG_456194_295120	S493
WTCHG_456194_296108	S53
WTCHG_434125_201106	S250
WTCHG_434125_202118	S351
WTCHG_434125_203130	S245
WTCHG_434125_204142	S264
WTCHG_434125_205154	S119
WTCHG_434125_206166	S331
WTCHG_434125_207178	S417
WTCHG_434125_208190	FG107F
WTCHG_434125_209107	S473
WTCHG_434125_210119	S480
WTCHG_434125_211131	S6
WTCHG_434125_212143	S474
WTCHG_434125_213155	S102
WTCHG_434125_214167	S395
WTCHG_434125_215179	S168
WTCHG_434125_216191	S416
WTCHG_434125_217108	S247
WTCHG_434125_218120	S66
WTCHG_434125_219132	FG143F
WTCHG_434125_220144	FG140
WTCHG_434125_221156	S339
WTCHG_434125_222168	FG21F
WTCHG_434125_223180	S106
WTCHG_434125_224192	S297
WTCHG_434125_225109	S346
WTCHG_434125_226121	S233
WTCHG_434125_227133	S488
WTCHG_434125_228145	S279
WTCHG_434125_229157	S179
WTCHG_434125_230169	S254
WTCHG_434125_231181	S13
WTCHG_434125_232193	FG131
WTCHG_434125_233110	S394
WTCHG_434125_234122	S219
WTCHG_434125_235134	S471
WTCHG_434125_236146	S371
WTCHG_434125_237158	S58
WTCHG_434125_238170	S205
WTCHG_434125_239182	FG151
WTCHG_434125_240194	S305
WTCHG_434125_241111	S101
WTCHG_434125_242123	FG121
WTCHG_434125_243135	S253
WTCHG_434125_244147	S136
WTCHG_434125_245159	S238
WTCHG_434125_246171	S178
WTCHG_434125_247183	S108
WTCHG_434125_248195	S173
WTCHG_434125_249112	S412
WTCHG_434125_250124	S293
WTCHG_434125_251136	FG41M
WTCHG_434125_252148	S429
WTCHG_434125_253160	FG46R
WTCHG_434125_254172	S112
WTCHG_434125_257101	S228
WTCHG_434125_258113	S191
WTCHG_434125_259125	S92
WTCHG_434125_260137	S434
WTCHG_434125_261149	FG84M
WTCHG_434125_262161	FG95F
WTCHG_434125_263173	S436
WTCHG_434125_264185	S72
WTCHG_434125_265102	S500
WTCHG_434125_266114	FG31R
WTCHG_434125_267126	S167
WTCHG_434125_268138	S459
WTCHG_434125_269150	S399
WTCHG_434125_270162	FG74R
WTCHG_434125_271174	S332
WTCHG_434125_272186	S251
WTCHG_434125_273103	S313
WTCHG_434125_274115	FG116M
WTCHG_434125_275127	S131
WTCHG_434125_276139	S499
WTCHG_434125_277151	S265
WTCHG_434125_278163	S15
WTCHG_434125_279175	FG116F
WTCHG_434125_280187	FG23R
WTCHG_434125_281104	S345
WTCHG_434125_282116	FG156F
WTCHG_434125_283128	FG85
WTCHG_434125_284140	S103
WTCHG_434125_285152	S376
WTCHG_434125_286164	FG27R
WTCHG_434125_287176	S230
WTCHG_434125_288188	S226
WTCHG_434125_289105	S39
WTCHG_434125_290117	FG99
WTCHG_434125_291129	S76
WTCHG_434125_292141	S296
WTCHG_434125_293153	S485
WTCHG_434125_294165	S497
WTCHG_434125_295177	S502
WTCHG_434125_296189	S320
WTCHG_434126_201106	S452
WTCHG_434126_202118	S327
WTCHG_434126_203130	S121
WTCHG_434126_204142	FG31F
WTCHG_434126_205154	S140
WTCHG_434126_206166	S318
WTCHG_434126_207178	S2
WTCHG_434126_208190	S299
WTCHG_434126_209107	S211
WTCHG_434126_210119	S343
WTCHG_434126_211131	S7
WTCHG_434126_212143	FG81M
WTCHG_434126_213155	S365
WTCHG_434126_214167	S185
WTCHG_434126_215179	S67
WTCHG_434126_216191	FG33M
WTCHG_434126_217108	S248
WTCHG_434126_218120	S239
WTCHG_434126_219132	S188
WTCHG_434126_220144	FG74M
WTCHG_434126_221156	S146
WTCHG_434126_222168	S116
WTCHG_434126_223180	FG30M
WTCHG_434126_224192	S147
WTCHG_434126_225109	S187
WTCHG_434126_226121	S122
WTCHG_434126_227133	S26
WTCHG_434126_228145	S350
WTCHG_434126_229157	S379
WTCHG_434126_230169	S458
WTCHG_434126_231181	S163
WTCHG_434126_232193	FG46M
WTCHG_434126_233110	S288
WTCHG_434126_234122	S334
WTCHG_434126_235134	S222
WTCHG_434126_236146	S440
WTCHG_434126_237158	FG141
WTCHG_434126_238170	S285
WTCHG_434126_239182	FG111F
WTCHG_434126_240194	S209
WTCHG_434126_241111	S277
WTCHG_434126_242123	S310
WTCHG_434126_243135	FG106
WTCHG_434126_244147	FG89
WTCHG_434126_245159	S135
WTCHG_434126_246171	S437
WTCHG_434126_247183	S374
WTCHG_434126_248195	S177
WTCHG_434126_249112	S169
WTCHG_434126_250124	FG130
WTCHG_434126_251136	S357
WTCHG_434126_252148	S79
WTCHG_434126_253160	S256
WTCHG_434126_254172	S50
WTCHG_434126_255184	S397
WTCHG_434126_256196	S109
WTCHG_434126_257101	S472
WTCHG_434126_258113	S460
WTCHG_434126_259125	FG95M
WTCHG_434126_260137	FG128
WTCHG_434126_261149	FG67F
WTCHG_434126_262161	S1
WTCHG_434126_263173	S370
WTCHG_434126_264185	S263
WTCHG_434126_265102	S362
WTCHG_434126_266114	S323
WTCHG_434126_267126	S151
WTCHG_434126_268138	FG132F
WTCHG_434126_269150	S360
WTCHG_434126_270162	S466
WTCHG_434126_271174	S182
WTCHG_434126_272186	S470
WTCHG_434126_273103	FG108R
WTCHG_434126_274115	S42
WTCHG_434126_275127	S326
WTCHG_434126_276139	S126
WTCHG_434126_277151	S83
WTCHG_434126_278163	S159
WTCHG_434126_279175	FG91
WTCHG_434126_280187	S138
WTCHG_434126_281104	S162
WTCHG_434126_282116	S21
WTCHG_434126_283128	FG120
WTCHG_434126_284140	S186
WTCHG_434126_285152	S200
WTCHG_434126_286164	S294
WTCHG_434126_287176	FG149F
WTCHG_434126_288188	S154
WTCHG_434126_289105	S347
WTCHG_434126_290117	S389
WTCHG_434126_291129	S190
WTCHG_434126_292141	S401
WTCHG_434126_293153	S342
WTCHG_434126_294165	S192
WTCHG_434126_295177	FG71F
WTCHG_434126_296189	S479
WTCHG_449114_201106	S250
WTCHG_449114_203130	S245
WTCHG_449114_204142	S264
WTCHG_449114_205154	S119
WTCHG_449114_206166	S331
WTCHG_449114_207178	S417
WTCHG_449114_208190	FG107F
WTCHG_449114_209107	S473
WTCHG_449114_210119	S480
WTCHG_449114_211131	S6
WTCHG_449114_212143	S474
WTCHG_449114_213155	S102
WTCHG_449114_214167	S395
WTCHG_449114_215179	S168
WTCHG_449114_216191	S416
WTCHG_449114_217108	S247
WTCHG_449114_218120	S66
WTCHG_449114_219132	FG143F
WTCHG_449114_220144	FG140
WTCHG_449114_221156	S339
WTCHG_449114_222168	FG21F
WTCHG_449114_224192	S297
WTCHG_449114_225109	S346
WTCHG_449114_226121	S233
WTCHG_449114_227133	S488
WTCHG_449114_228145	S279
WTCHG_449114_229157	S179
WTCHG_449114_230169	S254
WTCHG_449114_231181	S13
WTCHG_449114_232193	FG131
WTCHG_449114_233110	S394
WTCHG_449114_234122	S219
WTCHG_449114_235134	S471
WTCHG_449114_236146	S371
WTCHG_449114_237158	S58
WTCHG_449114_238170	S205
WTCHG_449114_239182	FG151
WTCHG_449114_240194	S305
WTCHG_449114_241111	S101
WTCHG_449114_242123	FG121
WTCHG_449114_243135	S253
WTCHG_449114_244147	S136
WTCHG_449114_245159	S238
WTCHG_449114_246171	S178
WTCHG_449114_247183	S108
WTCHG_449114_248195	S173
WTCHG_449114_249112	S412
WTCHG_449114_250124	S293
WTCHG_449114_251136	FG41M
WTCHG_449114_252148	S429
WTCHG_449114_253160	FG46R
WTCHG_449114_254172	S112
WTCHG_449114_257101	S228
WTCHG_449114_258113	S191
WTCHG_449114_259125	S92
WTCHG_449114_260137	S434
WTCHG_449114_261149	FG84M
WTCHG_449114_262161	FG95F
WTCHG_449114_263173	S436
WTCHG_449114_264185	S72
WTCHG_449114_265102	S500
WTCHG_449114_266114	FG31R
WTCHG_449114_267126	S167
WTCHG_449114_268138	S459
WTCHG_449114_269150	S399
WTCHG_449114_270162	FG74R
WTCHG_449114_271174	S332
WTCHG_449114_272186	S251
WTCHG_449114_273103	S313
WTCHG_449114_274115	FG116M
WTCHG_449114_275127	S131
WTCHG_449114_276139	S499
WTCHG_449114_277151	S265
WTCHG_449114_278163	S15
WTCHG_449114_279175	FG116F
WTCHG_449114_280187	FG23R
WTCHG_449114_281104	S345
WTCHG_449114_282116	FG156F
WTCHG_449114_283128	FG85
WTCHG_449114_284140	S103
WTCHG_449114_285152	S376
WTCHG_449114_286164	FG27R
WTCHG_449114_287176	S230
WTCHG_449114_289105	S39
WTCHG_449114_290117	FG99
WTCHG_449114_291129	S76
WTCHG_449114_292141	S296
WTCHG_449114_293153	S485
WTCHG_449114_294165	S497
WTCHG_449114_295177	S502
WTCHG_449114_296189	S320
WTCHG_449463_201106	S250
WTCHG_449463_203130	S245
WTCHG_449463_204142	S264
WTCHG_449463_205154	S119
WTCHG_449463_206166	S331
WTCHG_449463_207178	S417
WTCHG_449463_208190	FG107F
WTCHG_449463_209107	S473
WTCHG_449463_210119	S480
WTCHG_449463_211131	S6
WTCHG_449463_212143	S474
WTCHG_449463_213155	S102
WTCHG_449463_214167	S395
WTCHG_449463_215179	S168
WTCHG_449463_216191	S416
WTCHG_449463_217108	S247
WTCHG_449463_218120	S66
WTCHG_449463_219132	FG143F
WTCHG_449463_220144	FG140
WTCHG_449463_221156	S339
WTCHG_449463_222168	FG21F
WTCHG_449463_224192	S297
WTCHG_449463_225109	S346
WTCHG_449463_226121	S233
WTCHG_449463_227133	S488
WTCHG_449463_228145	S279
WTCHG_449463_229157	S179
WTCHG_449463_230169	S254
WTCHG_449463_231181	S13
WTCHG_449463_232193	FG131
WTCHG_449463_233110	S394
WTCHG_449463_234122	S219
WTCHG_449463_235134	S471
WTCHG_449463_236146	S371
WTCHG_449463_237158	S58
WTCHG_449463_238170	S205
WTCHG_449463_239182	FG151
WTCHG_449463_240194	S305
WTCHG_449463_241111	S101
WTCHG_449463_242123	FG121
WTCHG_449463_243135	S253
WTCHG_449463_244147	S136
WTCHG_449463_245159	S238
WTCHG_449463_246171	S178
WTCHG_449463_247183	S108
WTCHG_449463_248195	S173
WTCHG_449463_249112	S412
WTCHG_449463_250124	S293
WTCHG_449463_251136	FG41M
WTCHG_449463_252148	S429
WTCHG_449463_253160	FG46R
WTCHG_449463_254172	S112
WTCHG_449463_257101	S228
WTCHG_449463_258113	S191
WTCHG_449463_259125	S92
WTCHG_449463_260137	S434
WTCHG_449463_261149	FG84M
WTCHG_449463_262161	FG95F
WTCHG_449463_263173	S436
WTCHG_449463_264185	S72
WTCHG_449463_265102	S500
WTCHG_449463_266114	FG31R
WTCHG_449463_267126	S167
WTCHG_449463_268138	S459
WTCHG_449463_269150	S399
WTCHG_449463_270162	FG74R
WTCHG_449463_271174	S332
WTCHG_449463_272186	S251
WTCHG_449463_273103	S313
WTCHG_449463_274115	FG116M
WTCHG_449463_275127	S131
WTCHG_449463_276139	S499
WTCHG_449463_277151	S265
WTCHG_449463_278163	S15
WTCHG_449463_279175	FG116F
WTCHG_449463_280187	FG23R
WTCHG_449463_281104	S345
WTCHG_449463_282116	FG156F
WTCHG_449463_283128	FG85
WTCHG_449463_284140	S103
WTCHG_449463_285152	S376
WTCHG_449463_286164	FG27R
WTCHG_449463_287176	S230
WTCHG_449463_289105	S39
WTCHG_449463_290117	FG99
WTCHG_449463_291129	S76
WTCHG_449463_292141	S296
WTCHG_449463_293153	S485
WTCHG_449463_294165	S497
WTCHG_449463_295177	S502
WTCHG_449463_296189	S320
WTCHG_449464_201106	S250
WTCHG_449464_203130	S245
WTCHG_449464_204142	S264
WTCHG_449464_205154	S119
WTCHG_449464_206166	S331
WTCHG_449464_207178	S417
WTCHG_449464_208190	FG107F
WTCHG_449464_209107	S473
WTCHG_449464_210119	S480
WTCHG_449464_211131	S6
WTCHG_449464_212143	S474
WTCHG_449464_213155	S102
WTCHG_449464_214167	S395
WTCHG_449464_215179	S168
WTCHG_449464_216191	S416
WTCHG_449464_217108	S247
WTCHG_449464_218120	S66
WTCHG_449464_219132	FG143F
WTCHG_449464_220144	FG140
WTCHG_449464_221156	S339
WTCHG_449464_222168	FG21F
WTCHG_449464_224192	S297
WTCHG_449464_225109	S346
WTCHG_449464_226121	S233
WTCHG_449464_227133	S488
WTCHG_449464_228145	S279
WTCHG_449464_229157	S179
WTCHG_449464_230169	S254
WTCHG_449464_231181	S13
WTCHG_449464_232193	FG131
WTCHG_449464_233110	S394
WTCHG_449464_234122	S219
WTCHG_449464_235134	S471
WTCHG_449464_236146	S371
WTCHG_449464_237158	S58
WTCHG_449464_238170	S205
WTCHG_449464_239182	FG151
WTCHG_449464_240194	S305
WTCHG_449464_241111	S101
WTCHG_449464_242123	FG121
WTCHG_449464_243135	S253
WTCHG_449464_244147	S136
WTCHG_449464_245159	S238
WTCHG_449464_246171	S178
WTCHG_449464_247183	S108
WTCHG_449464_248195	S173
WTCHG_449464_249112	S412
WTCHG_449464_250124	S293
WTCHG_449464_251136	FG41M
WTCHG_449464_252148	S429
WTCHG_449464_253160	FG46R
WTCHG_449464_254172	S112
WTCHG_449464_257101	S228
WTCHG_449464_258113	S191
WTCHG_449464_259125	S92
WTCHG_449464_260137	S434
WTCHG_449464_261149	FG84M
WTCHG_449464_262161	FG95F
WTCHG_449464_263173	S436
WTCHG_449464_264185	S72
WTCHG_449464_265102	S500
WTCHG_449464_266114	FG31R
WTCHG_449464_267126	S167
WTCHG_449464_268138	S459
WTCHG_449464_269150	S399
WTCHG_449464_270162	FG74R
WTCHG_449464_271174	S332
WTCHG_449464_272186	S251
WTCHG_449464_273103	S313
WTCHG_449464_274115	FG116M
WTCHG_449464_275127	S131
WTCHG_449464_276139	S499
WTCHG_449464_277151	S265
WTCHG_449464_278163	S15
WTCHG_449464_279175	FG116F
WTCHG_449464_280187	FG23R
WTCHG_449464_281104	S345
WTCHG_449464_282116	FG156F
WTCHG_449464_283128	FG85
WTCHG_449464_284140	S103
WTCHG_449464_285152	S376
WTCHG_449464_286164	FG27R
WTCHG_449464_287176	S230
WTCHG_449464_289105	S39
WTCHG_449464_290117	FG99
WTCHG_449464_291129	S76
WTCHG_449464_292141	S296
WTCHG_449464_293153	S485
WTCHG_449464_294165	S497
WTCHG_449464_295177	S502
WTCHG_449464_296189	S320
WTCHG_449465_201106	S250
WTCHG_449465_203130	S245
WTCHG_449465_204142	S264
WTCHG_449465_205154	S119
WTCHG_449465_206166	S331
WTCHG_449465_207178	S417
WTCHG_449465_208190	FG107F
WTCHG_449465_209107	S473
WTCHG_449465_210119	S480
WTCHG_449465_211131	S6
WTCHG_449465_212143	S474
WTCHG_449465_213155	S102
WTCHG_449465_214167	S395
WTCHG_449465_215179	S168
WTCHG_449465_216191	S416
WTCHG_449465_217108	S247
WTCHG_449465_218120	S66
WTCHG_449465_219132	FG143F
WTCHG_449465_220144	FG140
WTCHG_449465_221156	S339
WTCHG_449465_222168	FG21F
WTCHG_449465_224192	S297
WTCHG_449465_225109	S346
WTCHG_449465_226121	S233
WTCHG_449465_227133	S488
WTCHG_449465_228145	S279
WTCHG_449465_229157	S179
WTCHG_449465_230169	S254
WTCHG_449465_231181	S13
WTCHG_449465_232193	FG131
WTCHG_449465_233110	S394
WTCHG_449465_234122	S219
WTCHG_449465_235134	S471
WTCHG_449465_236146	S371
WTCHG_449465_237158	S58
WTCHG_449465_238170	S205
WTCHG_449465_239182	FG151
WTCHG_449465_240194	S305
WTCHG_449465_241111	S101
WTCHG_449465_242123	FG121
WTCHG_449465_243135	S253
WTCHG_449465_244147	S136
WTCHG_449465_245159	S238
WTCHG_449465_246171	S178
WTCHG_449465_247183	S108
WTCHG_449465_248195	S173
WTCHG_449465_249112	S412
WTCHG_449465_250124	S293
WTCHG_449465_251136	FG41M
WTCHG_449465_252148	S429
WTCHG_449465_253160	FG46R
WTCHG_449465_254172	S112
WTCHG_449465_257101	S228
WTCHG_449465_258113	S191
WTCHG_449465_259125	S92
WTCHG_449465_260137	S434
WTCHG_449465_261149	FG84M
WTCHG_449465_262161	FG95F
WTCHG_449465_263173	S436
WTCHG_449465_264185	S72
WTCHG_449465_265102	S500
WTCHG_449465_266114	FG31R
WTCHG_449465_267126	S167
WTCHG_449465_268138	S459
WTCHG_449465_269150	S399
WTCHG_449465_270162	FG74R
WTCHG_449465_271174	S332
WTCHG_449465_272186	S251
WTCHG_449465_273103	S313
WTCHG_449465_274115	FG116M
WTCHG_449465_275127	S131
WTCHG_449465_276139	S499
WTCHG_449465_277151	S265
WTCHG_449465_278163	S15
WTCHG_449465_279175	FG116F
WTCHG_449465_280187	FG23R
WTCHG_449465_281104	S345
WTCHG_449465_282116	FG156F
WTCHG_449465_283128	FG85
WTCHG_449465_284140	S103
WTCHG_449465_285152	S376
WTCHG_449465_286164	FG27R
WTCHG_449465_287176	S230
WTCHG_449465_289105	S39
WTCHG_449465_290117	FG99
WTCHG_449465_291129	S76
WTCHG_449465_292141	S296
WTCHG_449465_293153	S485
WTCHG_449465_294165	S497
WTCHG_449465_295177	S502
WTCHG_449465_296189	S320
WTCHG_449466_201106	S250
WTCHG_449466_203130	S245
WTCHG_449466_204142	S264
WTCHG_449466_205154	S119
WTCHG_449466_206166	S331
WTCHG_449466_207178	S417
WTCHG_449466_208190	FG107F
WTCHG_449466_209107	S473
WTCHG_449466_210119	S480
WTCHG_449466_211131	S6
WTCHG_449466_212143	S474
WTCHG_449466_213155	S102
WTCHG_449466_214167	S395
WTCHG_449466_215179	S168
WTCHG_449466_216191	S416
WTCHG_449466_217108	S247
WTCHG_449466_218120	S66
WTCHG_449466_219132	FG143F
WTCHG_449466_220144	FG140
WTCHG_449466_221156	S339
WTCHG_449466_222168	FG21F
WTCHG_449466_224192	S297
WTCHG_449466_225109	S346
WTCHG_449466_226121	S233
WTCHG_449466_227133	S488
WTCHG_449466_228145	S279
WTCHG_449466_229157	S179
WTCHG_449466_230169	S254
WTCHG_449466_231181	S13
WTCHG_449466_232193	FG131
WTCHG_449466_233110	S394
WTCHG_449466_234122	S219
WTCHG_449466_235134	S471
WTCHG_449466_236146	S371
WTCHG_449466_237158	S58
WTCHG_449466_238170	S205
WTCHG_449466_239182	FG151
WTCHG_449466_240194	S305
WTCHG_449466_241111	S101
WTCHG_449466_242123	FG121
WTCHG_449466_243135	S253
WTCHG_449466_244147	S136
WTCHG_449466_245159	S238
WTCHG_449466_246171	S178
WTCHG_449466_247183	S108
WTCHG_449466_248195	S173
WTCHG_449466_249112	S412
WTCHG_449466_250124	S293
WTCHG_449466_251136	FG41M
WTCHG_449466_252148	S429
WTCHG_449466_253160	FG46R
WTCHG_449466_254172	S112
WTCHG_449466_257101	S228
WTCHG_449466_258113	S191
WTCHG_449466_259125	S92
WTCHG_449466_260137	S434
WTCHG_449466_261149	FG84M
WTCHG_449466_262161	FG95F
WTCHG_449466_263173	S436
WTCHG_449466_264185	S72
WTCHG_449466_265102	S500
WTCHG_449466_266114	FG31R
WTCHG_449466_267126	S167
WTCHG_449466_268138	S459
WTCHG_449466_269150	S399
WTCHG_449466_270162	FG74R
WTCHG_449466_271174	S332
WTCHG_449466_272186	S251
WTCHG_449466_273103	S313
WTCHG_449466_274115	FG116M
WTCHG_449466_275127	S131
WTCHG_449466_276139	S499
WTCHG_449466_277151	S265
WTCHG_449466_278163	S15
WTCHG_449466_279175	FG116F
WTCHG_449466_280187	FG23R
WTCHG_449466_281104	S345
WTCHG_449466_282116	FG156F
WTCHG_449466_283128	FG85
WTCHG_449466_284140	S103
WTCHG_449466_285152	S376
WTCHG_449466_286164	FG27R
WTCHG_449466_287176	S230
WTCHG_449466_289105	S39
WTCHG_449466_290117	FG99
WTCHG_449466_291129	S76
WTCHG_449466_292141	S296
WTCHG_449466_293153	S485
WTCHG_449466_294165	S497
WTCHG_449466_295177	S502
WTCHG_449466_296189	S320
WTCHG_449467_201106	S250
WTCHG_449467_203130	S245
WTCHG_449467_204142	S264
WTCHG_449467_205154	S119
WTCHG_449467_206166	S331
WTCHG_449467_207178	S417
WTCHG_449467_208190	FG107F
WTCHG_449467_209107	S473
WTCHG_449467_210119	S480
WTCHG_449467_211131	S6
WTCHG_449467_212143	S474
WTCHG_449467_213155	S102
WTCHG_449467_214167	S395
WTCHG_449467_215179	S168
WTCHG_449467_216191	S416
WTCHG_449467_217108	S247
WTCHG_449467_218120	S66
WTCHG_449467_219132	FG143F
WTCHG_449467_220144	FG140
WTCHG_449467_221156	S339
WTCHG_449467_222168	FG21F
WTCHG_449467_224192	S297
WTCHG_449467_225109	S346
WTCHG_449467_226121	S233
WTCHG_449467_227133	S488
WTCHG_449467_228145	S279
WTCHG_449467_229157	S179
WTCHG_449467_230169	S254
WTCHG_449467_231181	S13
WTCHG_449467_232193	FG131
WTCHG_449467_233110	S394
WTCHG_449467_234122	S219
WTCHG_449467_235134	S471
WTCHG_449467_236146	S371
WTCHG_449467_237158	S58
WTCHG_449467_238170	S205
WTCHG_449467_239182	FG151
WTCHG_449467_240194	S305
WTCHG_449467_241111	S101
WTCHG_449467_242123	FG121
WTCHG_449467_243135	S253
WTCHG_449467_244147	S136
WTCHG_449467_245159	S238
WTCHG_449467_246171	S178
WTCHG_449467_247183	S108
WTCHG_449467_248195	S173
WTCHG_449467_249112	S412
WTCHG_449467_250124	S293
WTCHG_449467_251136	FG41M
WTCHG_449467_252148	S429
WTCHG_449467_253160	FG46R
WTCHG_449467_254172	S112
WTCHG_449467_257101	S228
WTCHG_449467_258113	S191
WTCHG_449467_259125	S92
WTCHG_449467_260137	S434
WTCHG_449467_261149	FG84M
WTCHG_449467_262161	FG95F
WTCHG_449467_263173	S436
WTCHG_449467_264185	S72
WTCHG_449467_265102	S500
WTCHG_449467_266114	FG31R
WTCHG_449467_267126	S167
WTCHG_449467_268138	S459
WTCHG_449467_269150	S399
WTCHG_449467_270162	FG74R
WTCHG_449467_271174	S332
WTCHG_449467_272186	S251
WTCHG_449467_273103	S313
WTCHG_449467_274115	FG116M
WTCHG_449467_275127	S131
WTCHG_449467_276139	S499
WTCHG_449467_277151	S265
WTCHG_449467_278163	S15
WTCHG_449467_279175	FG116F
WTCHG_449467_280187	FG23R
WTCHG_449467_281104	S345
WTCHG_449467_282116	FG156F
WTCHG_449467_283128	FG85
WTCHG_449467_284140	S103
WTCHG_449467_285152	S376
WTCHG_449467_286164	FG27R
WTCHG_449467_287176	S230
WTCHG_449467_289105	S39
WTCHG_449467_290117	FG99
WTCHG_449467_291129	S76
WTCHG_449467_292141	S296
WTCHG_449467_293153	S485
WTCHG_449467_294165	S497
WTCHG_449467_295177	S502
WTCHG_449467_296189	S320
WTCHG_449468_201106	S250
WTCHG_449468_203130	S245
WTCHG_449468_204142	S264
